user_id,article_id,rating,timestamp,days_since_last_rating,location,user_preference_Boring presentation,user_preference_Graphics,user_preference_Readability,user_preference_Consistency,user_preference_Images,user_preference_Bullets,user_preference_Text size,user_preference_Text heavy,user_preference_Tables,user_preference_Agenda,user_preference_Infographics,user_preference_Positioning,user_preference_Presentation length,user_preference_General tips,user_preference_Presentation skills,user_preference_Powerpoint knowledge,user_preference_tips and tricks,user_preference_Explanation of the problem,user_type_business,user_type_teacher,user_type_student,user_type_researcher,user_type_manager,user_type_technical,user_type_specialist,presentation_type_formal_x,presentation_type_creative_x,presentation_type_students_x,presentation_type_technical_x,presentation_type_branding_x,Boring presentation,Graphics,Readability,Consistency,Images,Bullets,Text size,Text heavy,Tables,Agenda,Infographics,Positioning,Presentation length,General tips,Presentation skills,Powerpoint knowledge,tips and tricks,Explanation of the problem,location_restrictions,Main issue,popularity,submission_date,days_since_first_submission,presentation_type_formal_y,presentation_type_creative_y,presentation_type_students_y,presentation_type_technical_y,presentation_type_branding_y,audience_type_academic,audience_type_business,audience_type_kids,audience_type_general,audience_type_creative,audience_type_specialized
9,57,2.0,2010-04-15 15:00:00+00:00,1596.625,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
10,57,2.0,2023-12-21 09:00:00+00:00,6594.375,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
11,57,3.0,2021-06-02 13:00:00+00:00,5662.5415,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
12,57,2.0,2021-10-31 22:00:00+00:00,5813.9165,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
13,57,2.5,2015-01-11 02:00:00+00:00,3328.0833,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
14,57,2.5,2008-12-18 02:00:00+00:00,1113.0834,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
15,57,3.5,2022-07-04 08:00:00+00:00,6059.3335,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
16,57,2.0,2024-07-02 14:00:00+00:00,6788.5835,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
17,57,4.0,2012-10-09 01:00:00+00:00,2504.0417,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
18,57,3.5,2012-04-08 22:00:00+00:00,2320.9167,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
19,57,3.0,2010-01-05 05:00:00+00:00,1496.2084,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
20,57,2.0,2020-01-15 04:00:00+00:00,5158.1665,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
21,57,3.0,2016-06-03 23:00:00+00:00,3837.9583,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
22,57,2.5,2019-06-02 14:00:00+00:00,4931.5835,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
23,57,5.0,2012-01-11 03:00:00+00:00,2232.125,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
24,57,4.0,2019-07-18 03:00:00+00:00,4977.125,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
25,57,2.0,2009-03-05 23:00:00+00:00,1190.9584,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
26,57,2.0,2008-11-10 01:00:00+00:00,1075.0416,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
27,57,2.0,2014-06-11 11:00:00+00:00,3114.4583,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
28,57,5.0,2018-02-21 18:00:00+00:00,4465.75,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
29,57,2.5,2022-03-05 19:00:00+00:00,5938.7915,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
30,57,2.5,2008-02-18 15:00:00+00:00,809.625,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,Europe,Presentation length,2.9,2014-01-13 20:00:00+00:00,2965.8333,0,0,0,0,0,0,0,0,0,0,0
1,58,4.0,2022-11-28 13:00:00+00:00,6206.5415,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
2,58,2.0,2007-03-19 14:00:00+00:00,473.58334,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
3,58,3.0,2011-12-21 04:00:00+00:00,2211.1667,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
4,58,3.0,2020-10-14 21:00:00+00:00,5431.875,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
5,58,2.0,2007-02-20 19:00:00+00:00,446.79166,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
6,58,3.0,2014-05-12 04:00:00+00:00,3084.1667,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
7,58,2.0,2014-05-19 20:00:00+00:00,3091.8333,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
8,58,3.0,2017-03-08 16:00:00+00:00,4115.6665,California,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
9,58,2.0,2019-07-03 21:00:00+00:00,4962.875,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
10,58,2.0,2012-10-15 00:00:00+00:00,2510.0,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
11,58,3.0,2020-12-11 13:00:00+00:00,5489.5415,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
12,58,2.0,2015-03-06 20:00:00+00:00,3382.8333,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
13,58,2.5,2014-08-03 02:00:00+00:00,3167.0833,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
14,58,2.5,2009-05-05 22:00:00+00:00,1251.9166,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
15,58,2.0,2018-03-28 19:00:00+00:00,4500.7915,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
16,58,2.0,2024-10-20 13:00:00+00:00,6898.5415,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
17,58,2.5,2006-10-15 07:00:00+00:00,318.29166,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
18,58,2.0,2007-02-22 23:00:00+00:00,448.95834,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
19,58,3.0,2020-07-23 16:00:00+00:00,5348.6665,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
20,58,3.0,2013-07-11 06:00:00+00:00,2779.25,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
21,58,4.0,2013-05-06 21:00:00+00:00,2713.875,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
22,58,2.5,2023-01-16 12:00:00+00:00,6255.5,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
23,58,5.0,2020-04-26 13:00:00+00:00,5260.5415,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
24,58,3.0,2006-02-09 03:00:00+00:00,70.125,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
25,58,3.0,2007-02-05 01:00:00+00:00,431.04166,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
26,58,2.0,2007-02-08 10:00:00+00:00,434.41666,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
27,58,2.0,2020-12-01 08:00:00+00:00,5479.3335,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
28,58,5.0,2024-06-07 16:00:00+00:00,6763.6665,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
29,58,2.0,2024-10-04 00:00:00+00:00,6882.0,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
30,58,2.0,2007-08-11 20:00:00+00:00,618.8333,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Middle East,Interesting,2.47,2023-07-29 18:00:00+00:00,6449.75,0,0,0,0,0,0,0,0,0,0,0
1,59,4.0,2017-11-13 02:00:00+00:00,4365.0835,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
2,59,2.0,2015-12-10 23:00:00+00:00,3661.9583,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
3,59,3.0,2011-04-20 09:00:00+00:00,1966.375,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
4,59,3.0,2015-07-28 13:00:00+00:00,3526.5417,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
5,59,2.0,2018-06-14 18:00:00+00:00,4578.75,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
6,59,3.0,2010-02-24 20:00:00+00:00,1546.8334,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
7,59,3.5,2017-01-27 17:00:00+00:00,4075.7083,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
8,59,3.0,2007-06-21 01:00:00+00:00,567.0417,California,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
9,59,2.0,2024-03-27 13:00:00+00:00,6691.5415,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
10,59,3.5,2014-04-04 10:00:00+00:00,3046.4167,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
11,59,3.0,2016-12-20 08:00:00+00:00,4037.3333,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
12,59,2.0,2017-10-10 14:00:00+00:00,4331.5835,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
13,59,4.0,2010-02-22 04:00:00+00:00,1544.1666,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
14,59,2.5,2010-07-22 01:00:00+00:00,1694.0416,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
15,59,2.0,2009-05-02 15:00:00+00:00,1248.625,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
16,59,2.0,2025-06-01 01:00:00+00:00,7122.0415,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
17,59,2.5,2023-08-14 10:00:00+00:00,6465.4165,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
18,59,2.0,2022-04-02 10:00:00+00:00,5966.4165,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,Asia,PowerPoint knowledge,2.45,2023-01-15 02:00:00+00:00,6254.0835,0,0,0,0,0,0,0,0,0,0,0
